job_id,salary_usd,experience_level,education_required,years_experience,required_skills,posting_date,industry
AI00287,157412,EX,Associate,12,"Tableau, SQL, MLOps, PyTorch",2024-06-27,Government
AI00288,250562,EX,Associate,12,"Docker, TensorFlow, Hadoop, Git, Scala",2025-02-07,Government
AI00289,167401,EX,Bachelor,14,"Tableau, AWS, NLP, Scala",2024-12-25,Manufacturing
AI00290,85328,EN,Bachelor,0,"Git, SQL, Spark, MLOps",2024-10-25,Consulting
AI00291,94160,SE,Associate,5,"Tableau, Linux, SQL, Spark, GCP",2025-04-05,Automotive
AI00292,147732,EX,Master,17,"Hadoop, SQL, Computer Vision",2024-06-01,Gaming
AI00293,50749,EN,Master,0,"SQL, MLOps, Data Visualization, Scala, Git",2024-04-28,Government
AI00294,222223,EX,PhD,19,"Data Visualization, Hadoop, Scala, AWS",2024-04-27,Retail
AI00295,47958,EN,Bachelor,0,"Mathematics, Scala, MLOps, SQL",2025-02-03,Gaming
AI00296,52877,EN,PhD,1,"R, SQL, Scala",2024-08-22,Retail
AI00297,138782,EX,Bachelor,19,"Git, AWS, PyTorch",2025-02-08,Finance
AI00298,66150,SE,Master,5,"Computer Vision, SQL, Java, GCP",2025-03-03,Finance
AI00299,178470,EX,PhD,18,"Python, TensorFlow, Git, PyTorch, MLOps",2024-02-16,Energy
AI00300,62936,MI,Bachelor,3,"AWS, SQL, Azure",2024-10-09,Technology
AI00301,159003,EX,PhD,11,"Mathematics, R, MLOps",2024-02-05,Real Estate
AI00302,98694,EX,Master,15,"R, Python, Azure, Java",2024-05-17,Education
AI00303,50471,EN,Bachelor,1,"Kubernetes, Scala, Data Visualization",2025-01-19,Energy
AI00304,104460,MI,Bachelor,3,"Deep Learning, Kubernetes, SQL",2025-03-30,Transportation
AI00305,63711,EN,Master,0,"Kubernetes, Scala, PyTorch, AWS, Docker",2024-08-11,Healthcare
AI00306,64384,EN,PhD,0,"Python, Kubernetes, Scala, Linux",2024-02-23,Consulting
AI00307,223296,SE,Master,5,"Git, Python, Scala, AWS",2025-04-30,Healthcare
AI00308,73372,SE,PhD,9,"Hadoop, GCP, MLOps, Statistics",2024-02-22,Real Estate
AI00309,92458,MI,Associate,3,"Hadoop, Python, Kubernetes",2024-05-05,Manufacturing
AI00310,80483,MI,Bachelor,2,"Git, Python, TensorFlow, SQL",2025-03-02,Government
AI00311,71730,MI,PhD,2,"Linux, GCP, Statistics, NLP, Azure",2024-04-27,Technology
AI00312,186565,EX,Master,19,"R, Git, Computer Vision",2025-04-23,Retail
AI00313,114225,SE,Master,9,"Linux, SQL, PyTorch, NLP, Git",2024-06-06,Consulting
AI00314,160286,EX,PhD,19,"SQL, Computer Vision, Linux, Data Visualization, Git",2025-03-14,Retail
AI00315,60957,MI,PhD,4,"Python, Spark, TensorFlow",2024-03-24,Real Estate
AI00316,90148,MI,PhD,4,"Java, MLOps, TensorFlow",2025-04-11,Real Estate
AI00317,105723,SE,Bachelor,5,"NLP, SQL, Python",2024-12-09,Education
AI00318,388754,EX,Master,16,"Docker, Python, Mathematics",2024-06-20,Transportation
AI00319,45129,EN,Master,1,"Kubernetes, Mathematics, Git, PyTorch",2025-02-18,Technology
AI00320,68001,MI,Master,2,"Python, TensorFlow, Tableau, Linux, Java",2024-02-24,Technology
AI00321,51736,EN,Master,0,"Spark, Data Visualization, SQL, TensorFlow, GCP",2024-03-09,Government
AI00322,112035,SE,Associate,8,"Python, Mathematics, Deep Learning, TensorFlow, AWS",2024-08-01,Consulting
AI00323,55619,EN,PhD,1,"Linux, R, Scala",2024-01-22,Gaming
AI00324,56796,EN,Associate,1,"Python, TensorFlow, Tableau",2024-03-11,Gaming
AI00325,61808,EN,Master,0,"SQL, PyTorch, Azure",2024-03-26,Healthcare
AI00326,78751,MI,Master,3,"PyTorch, SQL, Java, Git",2025-04-07,Gaming
AI00327,238449,EX,Associate,15,"Scala, Linux, Docker, Git",2025-01-15,Gaming
AI00328,81908,EN,Associate,0,"Mathematics, PyTorch, Azure",2025-04-04,Consulting
AI00329,79556,SE,Master,7,"Scala, Linux, Python",2024-12-29,Consulting
AI00330,70609,EN,Bachelor,1,"Data Visualization, PyTorch, SQL, Computer Vision, GCP",2025-03-06,Healthcare
AI00331,100354,MI,Master,2,"Deep Learning, SQL, Data Visualization, NLP, Tableau",2024-04-15,Government
AI00332,62606,MI,Master,3,"Kubernetes, Java, Computer Vision",2024-08-24,Technology
AI00333,44279,EN,PhD,1,"Tableau, Linux, Java, Kubernetes, Computer Vision",2024-05-02,Technology
AI00334,36995,EN,Bachelor,0,"Statistics, Git, Data Visualization",2025-02-26,Technology
AI00335,193149,EX,Associate,15,"PyTorch, SQL, AWS, Spark",2024-07-27,Consulting
AI00336,88722,MI,PhD,3,"R, Kubernetes, TensorFlow, Data Visualization",2024-11-19,Government
AI00337,145098,SE,Master,8,"TensorFlow, AWS, Git, Azure",2024-08-24,Gaming
AI00338,83381,MI,Master,3,"Mathematics, Git, Linux",2024-10-19,Energy
AI00339,46591,EN,Master,1,"Python, Data Visualization, Azure",2024-08-19,Real Estate
AI00340,99604,EX,Master,11,"PyTorch, Mathematics, Linux",2024-01-04,Education
AI00341,262339,EX,Associate,12,"Spark, Statistics, Tableau, Deep Learning",2024-08-09,Energy
AI00342,58899,EN,Master,1,"Kubernetes, AWS, NLP, Git",2025-01-18,Consulting
AI00343,109939,MI,PhD,4,"SQL, Tableau, PyTorch, NLP, GCP",2024-07-31,Transportation
AI00344,32587,EN,Bachelor,0,"Scala, Docker, Data Visualization",2025-04-06,Real Estate
AI00345,102069,MI,Associate,2,"Scala, Python, GCP, AWS",2024-10-19,Healthcare
AI00346,153376,EX,Master,12,"Tableau, Azure, AWS, Data Visualization",2024-08-12,Education
AI00347,92574,EN,PhD,1,"SQL, Mathematics, Linux, Scala, Hadoop",2024-10-06,Education
AI00348,92858,SE,Associate,6,"Docker, AWS, Computer Vision, MLOps",2024-12-16,Manufacturing
AI00349,84172,EN,Bachelor,1,"Docker, Git, Data Visualization",2024-08-13,Manufacturing
AI00350,66601,SE,Master,5,"GCP, Linux, R, Scala",2024-06-23,Technology
AI00351,99818,SE,Master,6,"AWS, Spark, Mathematics",2024-07-03,Telecommunications
AI00352,96240,SE,Bachelor,8,"GCP, Java, PyTorch, Mathematics, Computer Vision",2025-03-21,Technology
AI00353,72389,MI,Bachelor,2,"Deep Learning, Computer Vision, Tableau, PyTorch",2024-05-06,Gaming
AI00354,118570,SE,Associate,8,"Python, Hadoop, Azure, Computer Vision",2025-01-15,Healthcare
AI00355,56276,MI,PhD,3,"Python, TensorFlow, Linux",2024-10-20,Telecommunications
AI00356,93369,EX,Bachelor,13,"Azure, NLP, Scala",2024-06-22,Manufacturing
AI00357,115634,SE,Master,9,"Linux, Hadoop, Spark, Azure",2025-01-12,Retail
AI00358,215782,EX,PhD,13,"Tableau, SQL, Linux",2024-06-22,Gaming
AI00359,110858,MI,Master,4,"Git, Hadoop, PyTorch, Java",2024-01-08,Energy
AI00360,77926,EN,PhD,1,"Kubernetes, Data Visualization, Computer Vision, SQL",2024-07-28,Transportation
AI00361,115976,EX,Master,12,"Statistics, GCP, SQL",2024-01-15,Energy
AI00362,71134,EN,Master,1,"TensorFlow, Data Visualization, Kubernetes, Linux",2025-01-10,Manufacturing
AI00363,63231,EN,Bachelor,1,"Statistics, Spark, Data Visualization, Git",2024-12-12,Real Estate
AI00364,96419,MI,PhD,3,"Docker, Scala, AWS",2025-01-12,Manufacturing
AI00365,221235,EX,Associate,13,"Kubernetes, Docker, Tableau, Python, Spark",2024-04-14,Media
AI00366,213785,EX,Master,13,"SQL, Git, Java, Docker",2024-01-29,Energy
AI00367,59378,EN,PhD,0,"Linux, Scala, PyTorch, Hadoop",2024-06-02,Real Estate
AI00368,61374,EN,Associate,1,"MLOps, Java, Linux",2024-03-18,Consulting
AI00369,77579,EN,PhD,0,"MLOps, Kubernetes, Python, Computer Vision",2025-04-01,Retail
AI00370,61122,EN,Associate,0,"Linux, Java, Data Visualization, Tableau",2024-03-31,Manufacturing
AI00371,53318,MI,Bachelor,3,"TensorFlow, Python, GCP, Java",2024-07-06,Healthcare
AI00372,182747,EX,Bachelor,15,"R, Hadoop, Data Visualization",2024-10-05,Gaming
AI00373,138496,SE,Associate,5,"Git, Kubernetes, Hadoop, SQL, Docker",2024-10-25,Telecommunications
AI00374,79744,SE,Associate,8,"Mathematics, SQL, PyTorch, Java, MLOps",2024-08-07,Media
AI00375,133437,EX,Associate,13,"Hadoop, Docker, MLOps",2024-08-13,Automotive
AI00376,90174,EN,Bachelor,1,"PyTorch, Mathematics, Tableau",2025-01-06,Technology
AI00377,87820,SE,Associate,7,"PyTorch, Scala, Computer Vision, Kubernetes",2025-04-09,Transportation
AI00378,66990,MI,PhD,3,"SQL, Scala, AWS, Java, Python",2024-05-16,Education
AI00379,122069,SE,PhD,6,"SQL, Linux, Docker",2024-04-04,Consulting
AI00380,56318,EN,Bachelor,1,"Statistics, Hadoop, Spark, GCP",2024-11-26,Gaming
AI00381,45830,EN,Bachelor,1,"Python, Statistics, Computer Vision, Azure",2024-12-26,Real Estate
AI00382,70207,EN,PhD,1,"Computer Vision, Spark, SQL, Scala",2024-08-21,Healthcare
AI00383,84101,EN,Associate,0,"Linux, Kubernetes, GCP",2025-03-03,Telecommunications
AI00384,57591,EN,PhD,1,"PyTorch, SQL, TensorFlow, Kubernetes, Git",2024-05-17,Gaming
AI00385,45158,EN,PhD,1,"AWS, Hadoop, Tableau, Java, Mathematics",2024-01-13,Education
AI00386,132585,EX,Master,12,"R, Java, Spark",2025-03-07,Government
AI00387,99055,MI,PhD,2,"Scala, PyTorch, GCP, Linux, Mathematics",2024-08-12,Finance
AI00388,212847,SE,Bachelor,9,"Scala, Linux, Statistics, Git",2024-05-20,Real Estate
AI00389,135102,EX,Master,17,"AWS, Kubernetes, Tableau, Computer Vision, Statistics",2024-08-14,Finance
AI00390,63685,EN,Associate,0,"Data Visualization, Python, TensorFlow",2025-01-06,Technology
AI00391,122593,SE,Master,7,"TensorFlow, NLP, Java, Deep Learning, Scala",2024-05-21,Telecommunications
AI00392,107056,MI,PhD,4,"Data Visualization, Scala, Statistics",2024-06-14,Finance
AI00393,53318,EN,PhD,0,"Hadoop, GCP, Data Visualization",2024-01-21,Consulting
AI00394,90704,EN,Bachelor,1,"Data Visualization, Computer Vision, Tableau, GCP, Java",2024-05-15,Healthcare
AI00395,125671,SE,PhD,7,"Git, Spark, MLOps, NLP, Python",2024-03-30,Healthcare
AI00396,62031,MI,PhD,4,"MLOps, Linux, Computer Vision, Git",2025-04-25,Healthcare
AI00397,171375,EX,Master,17,"SQL, GCP, PyTorch, TensorFlow, Python",2024-02-11,Automotive
AI00398,69220,MI,Associate,2,"Hadoop, PyTorch, Scala, TensorFlow",2024-01-08,Healthcare
AI00399,80383,EN,Associate,0,"TensorFlow, Kubernetes, Computer Vision",2024-08-15,Education
AI00400,175527,SE,PhD,6,"Tableau, Hadoop, Azure, Data Visualization",2024-05-01,Media
AI00401,141125,EX,Bachelor,14,"Java, PyTorch, Linux, Deep Learning, Computer Vision",2024-06-17,Education
AI00402,305621,EX,Bachelor,19,"MLOps, Docker, Java, Azure, Statistics",2024-07-06,Energy
AI00403,187599,EX,PhD,11,"R, SQL, PyTorch",2025-02-11,Finance
AI00404,33959,EN,Bachelor,1,"GCP, MLOps, Computer Vision, Data Visualization",2024-05-07,Gaming
AI00405,229855,EX,PhD,16,"Hadoop, Tableau, Mathematics, SQL, AWS",2024-04-22,Energy
AI00406,85361,MI,PhD,2,"Statistics, Mathematics, SQL, TensorFlow",2025-04-21,Technology
AI00407,80376,SE,Associate,5,"R, Tableau, Java",2024-06-21,Automotive
AI00408,45147,EN,Associate,0,"Python, Computer Vision, Git",2024-02-13,Gaming
AI00409,46236,MI,PhD,4,"PyTorch, Tableau, Scala, GCP",2024-08-23,Retail
AI00410,72594,MI,Associate,3,"Linux, PyTorch, Git, GCP, Java",2024-10-31,Manufacturing
AI00411,119767,SE,Bachelor,5,"Git, Linux, Python",2024-10-12,Energy
AI00412,141385,EX,Master,15,"PyTorch, Spark, SQL",2025-03-09,Energy
AI00413,231393,EX,Bachelor,12,"PyTorch, Java, Tableau, GCP, Azure",2025-01-26,Manufacturing
AI00414,58405,EN,PhD,1,"NLP, Python, Scala",2025-02-18,Media
AI00415,60440,EN,Associate,1,"Docker, MLOps, Python, Spark, NLP",2025-04-15,Real Estate
AI00416,195647,SE,Associate,9,"SQL, Java, Linux",2024-08-07,Energy
AI00417,298418,EX,Master,12,"Python, TensorFlow, AWS, MLOps",2024-05-11,Media
AI00418,182777,SE,PhD,6,"Kubernetes, Spark, PyTorch",2025-01-31,Consulting
AI00419,87006,MI,Master,3,"R, NLP, Python",2024-01-08,Telecommunications
AI00420,69827,EN,Master,1,"SQL, Computer Vision, AWS, PyTorch, GCP",2024-10-11,Finance
AI00421,206945,EX,Bachelor,12,"GCP, Linux, Python, TensorFlow, Java",2025-04-10,Energy
AI00422,99795,EN,Bachelor,1,"Hadoop, Deep Learning, Statistics, Azure",2024-05-20,Telecommunications
AI00423,114667,MI,Bachelor,4,"Git, SQL, Python, TensorFlow",2025-04-08,Consulting
AI00424,128576,MI,Associate,4,"Hadoop, PyTorch, Linux",2024-10-04,Automotive
AI00425,60097,EN,Master,1,"Spark, Hadoop, GCP, Deep Learning, Statistics",2024-09-30,Telecommunications
AI00426,101978,MI,Master,3,"Java, GCP, SQL, MLOps",2024-06-15,Media
AI00427,353726,EX,PhD,13,"Kubernetes, Java, Scala, Computer Vision",2024-10-25,Manufacturing
AI00428,95186,EX,Master,18,"PyTorch, Kubernetes, Linux, Computer Vision",2024-11-02,Retail
AI00429,133855,SE,PhD,8,"SQL, Python, GCP, R",2024-09-02,Gaming
AI00430,162221,SE,PhD,9,"MLOps, R, Tableau",2024-10-15,Energy
AI00431,124709,EX,Bachelor,19,"Docker, Python, TensorFlow, Statistics, PyTorch",2024-06-27,Energy
AI00432,58778,EN,Associate,0,"PyTorch, Kubernetes, Mathematics, GCP, Linux",2024-11-27,Automotive
AI00433,59227,MI,Bachelor,3,"Java, PyTorch, TensorFlow",2025-03-27,Consulting
AI00434,191741,EX,PhD,11,"SQL, R, Linux, AWS, TensorFlow",2024-11-13,Transportation
AI00435,125762,EX,Bachelor,14,"NLP, R, Hadoop, TensorFlow, Spark",2024-06-02,Manufacturing
AI00436,100678,MI,PhD,4,"Deep Learning, Hadoop, R",2024-01-09,Automotive
AI00437,117568,SE,Master,9,"Python, Spark, Docker, AWS",2024-06-12,Telecommunications
AI00438,134632,EX,PhD,17,"Scala, Python, NLP",2024-04-14,Gaming
AI00439,106560,MI,Associate,2,"PyTorch, Deep Learning, Computer Vision, NLP",2024-10-12,Telecommunications
AI00440,94044,EN,PhD,1,"Docker, TensorFlow, AWS",2024-02-18,Healthcare
AI00441,79076,SE,Associate,6,"SQL, Git, Statistics, PyTorch, Java",2024-01-27,Government
AI00442,198743,EX,Master,19,"Git, Azure, Java",2024-11-11,Manufacturing
AI00443,97175,SE,Master,8,"Java, Linux, Data Visualization, R",2024-08-02,Telecommunications
AI00444,64832,MI,Associate,2,"Java, Python, Data Visualization, Kubernetes",2024-12-10,Consulting
AI00445,143835,SE,Associate,5,"Python, TensorFlow, Computer Vision, Hadoop, Kubernetes",2024-11-27,Education
AI00446,181246,SE,PhD,9,"TensorFlow, Python, Tableau, Hadoop",2024-08-06,Manufacturing
AI00447,46950,MI,Bachelor,2,"Docker, SQL, GCP, Scala, Git",2025-02-03,Government
AI00448,84808,SE,PhD,7,"Java, Hadoop, AWS, Mathematics, Deep Learning",2025-02-11,Consulting
AI00449,153304,SE,PhD,7,"Linux, AWS, Git, Python",2024-04-08,Real Estate
AI00450,187668,EX,Master,14,"Python, Data Visualization, Mathematics",2024-05-14,Manufacturing
AI00451,72769,MI,Associate,4,"Python, TensorFlow, Linux, Java, Kubernetes",2024-07-17,Transportation
AI00452,222757,EX,Master,10,"Docker, Git, MLOps",2024-12-22,Real Estate
AI00453,160302,EX,PhD,11,"Mathematics, Scala, NLP, SQL",2025-04-18,Retail
AI00454,78913,MI,Bachelor,2,"PyTorch, Scala, Python",2024-03-24,Energy
AI00455,226519,EX,Master,18,"AWS, Mathematics, NLP, Linux",2024-07-14,Telecommunications
AI00456,175559,SE,Bachelor,8,"SQL, Data Visualization, MLOps, Java",2025-02-15,Telecommunications
AI00457,141569,SE,Associate,6,"Azure, Kubernetes, Docker, Computer Vision, Spark",2024-12-12,Government
AI00458,164894,SE,Associate,7,"Kubernetes, Scala, Mathematics, NLP",2025-02-17,Finance
AI00459,88878,MI,Master,4,"Deep Learning, Hadoop, NLP",2024-07-25,Real Estate
AI00460,101624,SE,Master,6,"Azure, Python, NLP, Git, TensorFlow",2025-04-12,Consulting
AI00461,84728,MI,Master,3,"Python, TensorFlow, Scala",2025-01-06,Healthcare
AI00462,97260,EX,Associate,17,"Azure, Scala, Statistics",2024-01-11,Manufacturing
AI00463,69936,MI,Bachelor,4,"Kubernetes, AWS, Deep Learning, R, Spark",2025-01-31,Energy
AI00464,75400,MI,Associate,3,"Computer Vision, MLOps, Docker, Azure",2025-03-31,Transportation
AI00465,107195,EN,PhD,0,"AWS, PyTorch, Tableau, Computer Vision",2024-07-05,Retail
AI00466,75537,SE,Bachelor,8,"Hadoop, Mathematics, Scala, PyTorch",2024-02-28,Real Estate
AI00467,109409,MI,Associate,2,"Statistics, Scala, Spark, Java, Azure",2024-11-07,Education
AI00468,49641,EN,Master,0,"Java, Deep Learning, SQL, MLOps",2024-09-19,Media
AI00469,60830,EN,Bachelor,0,"Linux, Git, Java, Python, PyTorch",2024-09-09,Manufacturing
AI00470,48516,EN,PhD,1,"SQL, AWS, Data Visualization, NLP, Java",2025-03-19,Automotive
AI00471,98740,SE,Associate,9,"GCP, Spark, TensorFlow, Kubernetes",2024-09-17,Automotive
AI00472,109279,EX,Associate,12,"AWS, SQL, Git",2024-12-14,Healthcare
AI00473,103692,MI,Master,2,"AWS, Deep Learning, SQL",2024-05-09,Energy
AI00474,110492,MI,PhD,3,"Azure, R, Tableau, Java",2024-04-22,Gaming
AI00475,226973,EX,Master,10,"PyTorch, SQL, Python, R",2024-11-24,Telecommunications
AI00476,171987,SE,Associate,6,"GCP, SQL, Kubernetes, R, PyTorch",2025-04-17,Education
AI00477,173054,SE,PhD,6,"Git, GCP, MLOps, Deep Learning, Statistics",2024-07-04,Finance
AI00478,73669,MI,Master,2,"SQL, Hadoop, PyTorch, Tableau, Statistics",2024-10-08,Finance
AI00479,98984,MI,Bachelor,2,"Git, Python, PyTorch",2024-09-12,Gaming
AI00480,101933,MI,Associate,2,"PyTorch, AWS, Java, Tableau",2024-03-30,Education
AI00481,107603,SE,Associate,6,"PyTorch, NLP, Tableau, Computer Vision",2025-04-14,Technology
AI00482,116150,SE,Bachelor,7,"PyTorch, Kubernetes, Computer Vision",2025-01-04,Government
AI00483,170702,EX,Bachelor,13,"Computer Vision, SQL, NLP, Hadoop, TensorFlow",2024-05-07,Retail
AI00484,149281,EX,PhD,14,"Spark, TensorFlow, Java, NLP, Deep Learning",2024-06-08,Government
AI00485,43707,EN,Master,1,"Python, Git, TensorFlow, Java",2024-01-14,Manufacturing
AI00486,85131,MI,Associate,4,"R, SQL, Spark",2024-01-14,Healthcare
AI00487,85625,SE,Associate,9,"Kubernetes, PyTorch, Git",2025-03-20,Telecommunications
AI00488,127955,SE,Bachelor,6,"Kubernetes, Git, Azure, GCP",2024-08-12,Automotive
AI00489,53707,EN,Master,0,"Scala, Python, SQL, GCP",2024-02-29,Healthcare
AI00490,152266,EX,Associate,12,"Java, Kubernetes, Docker",2024-05-02,Energy
AI00491,104315,MI,PhD,3,"Kubernetes, NLP, Python",2025-02-27,Technology
AI00492,49234,MI,Master,2,"Python, TensorFlow, Azure, PyTorch, Deep Learning",2024-01-03,Finance
AI00493,104397,SE,PhD,8,"Mathematics, NLP, Deep Learning, Python",2024-06-27,Government
AI00494,117198,SE,Bachelor,8,"R, Data Visualization, Git, GCP",2025-04-07,Gaming
AI00495,63395,EN,Associate,0,"AWS, Spark, Data Visualization, Linux",2025-01-06,Transportation
AI00496,77545,EN,Master,0,"Scala, R, SQL, NLP, Java",2025-04-04,Retail
AI00497,161796,SE,Associate,9,"Spark, PyTorch, TensorFlow, Scala",2024-11-22,Finance
AI00498,217701,EX,Bachelor,10,"PyTorch, GCP, Data Visualization, Deep Learning, Azure",2024-03-01,Healthcare
AI00499,128702,SE,PhD,8,"Deep Learning, Data Visualization, MLOps, Linux",2025-04-29,Healthcare
AI00500,63866,EN,Bachelor,0,"Python, GCP, Data Visualization",2025-02-28,Media
AI00501,171813,SE,Master,8,"PyTorch, Tableau, GCP",2025-04-15,Energy
AI00502,138694,EX,Bachelor,19,"Python, Data Visualization, TensorFlow, GCP",2024-08-14,Education
AI00503,130454,MI,Master,2,"GCP, Kubernetes, MLOps, Data Visualization",2024-05-26,Education
AI00504,145190,SE,PhD,5,"Git, PyTorch, Spark, NLP, Computer Vision",2025-01-08,Technology
AI00505,47965,MI,Master,4,"Python, Git, Computer Vision, TensorFlow",2024-12-29,Finance
AI00506,61289,EN,Bachelor,0,"Python, PyTorch, R",2024-10-17,Finance
AI00507,73637,SE,Bachelor,9,"Deep Learning, Docker, Java",2025-02-01,Transportation
AI00508,64826,EN,PhD,0,"GCP, Scala, Java, SQL, Deep Learning",2024-08-10,Consulting
AI00509,146600,EX,Bachelor,18,"Python, Data Visualization, Kubernetes, TensorFlow, Computer Vision",2024-07-26,Media
AI00510,172271,SE,PhD,9,"Git, R, Scala, Kubernetes",2024-08-20,Consulting
AI00511,156725,EX,Associate,19,"AWS, Kubernetes, NLP",2024-07-13,Media
AI00512,94680,EN,PhD,1,"Hadoop, Git, PyTorch, Azure, TensorFlow",2025-03-18,Transportation
AI00513,92035,SE,PhD,6,"AWS, Linux, TensorFlow, Git",2025-02-12,Energy
AI00514,77042,SE,Bachelor,6,"Data Visualization, MLOps, Python, TensorFlow",2024-06-16,Education
AI00515,272652,EX,PhD,19,"Kubernetes, Java, NLP, Tableau, Hadoop",2025-01-13,Automotive
AI00516,117510,MI,Associate,2,"Data Visualization, PyTorch, Tableau",2024-08-14,Media
AI00517,80985,EN,Bachelor,0,"Deep Learning, Git, Data Visualization",2024-10-16,Manufacturing
AI00518,61352,MI,Master,3,"Git, Python, NLP, Linux",2025-04-25,Technology
AI00519,77636,SE,PhD,5,"SQL, Linux, Docker, Tableau",2024-02-08,Transportation
AI00520,214326,SE,Associate,6,"Spark, Statistics, SQL, Python",2024-01-17,Healthcare
AI00521,71473,MI,Bachelor,4,"Kubernetes, Java, Mathematics, TensorFlow, R",2024-04-08,Education
AI00522,48920,MI,Associate,2,"PyTorch, Docker, AWS, Linux, Java",2024-04-25,Consulting
AI00523,63273,MI,Master,4,"Mathematics, SQL, MLOps",2024-08-23,Finance
AI00524,134087,EX,PhD,12,"Python, Scala, TensorFlow, Spark, GCP",2024-07-01,Consulting
AI00525,142446,SE,PhD,9,"Git, Python, Kubernetes",2024-11-14,Real Estate
AI00526,159755,SE,PhD,9,"MLOps, PyTorch, Git",2024-07-30,Gaming
AI00527,188034,EX,Master,13,"Java, Spark, NLP, Hadoop, Python",2024-10-21,Telecommunications
AI00528,125153,SE,Master,9,"R, Python, Data Visualization, TensorFlow",2024-03-08,Manufacturing
AI00529,146076,EX,Master,11,"Hadoop, Python, Computer Vision",2024-01-18,Government
AI00530,140113,SE,Master,5,"PyTorch, Kubernetes, R",2024-05-04,Telecommunications
AI00531,73269,EN,Associate,0,"Kubernetes, Data Visualization, GCP, MLOps, PyTorch",2024-12-04,Automotive
AI00532,103806,MI,Associate,3,"NLP, Tableau, Azure, R",2024-09-02,Finance
AI00533,103370,SE,Bachelor,7,"Hadoop, Python, Git",2024-12-05,Energy
AI00534,142657,EX,Bachelor,13,"Python, SQL, Hadoop, Computer Vision",2024-09-16,Telecommunications
AI00535,291226,EX,Bachelor,10,"GCP, Git, MLOps, Kubernetes",2024-07-08,Government
